artist,song,tag,content,tag_2,prompt_baseline_gemma,sentence,generated_content,id
Katy Perry,Firework,[Chorus],"'Cause baby, you're a firework
Come on show 'em what you're worth
Make 'em go, ""Awe, awe, awe""
As you shoot across the sky-y-y
Baby, you're a firework
Come on, let your colors burst
Make 'em go, ""Awe, awe, awe""
You're gonna leave 'em all in awe, awe, awe
You might also like",[Chorus],"Write the [Chorus] of a song titled ""Firework"" in the style of ""Katy Perry"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Firework"" in the style of ""Katy Perry"". Generate only 4 sentences.","Fire in my eyes, burning through the night,
Dancing with the flames, a fearless sight.
I'm a champion, hear the roar I ignite,
You'll witness the power, burning bright.",536
Katy Perry,Firework,[Verse 2],"You don't have to feel like a waste of space
You're original, cannot be replaced
If you only knew what the future holds
After a hurricane comes a rainbow
Maybe a reason why all the doors are closed
So you could open one that leads you to the perfect road
Like a lightning bolt, your heart will glow
And when it's time, you'll know",[Verse],"Write the [Verse] of a song titled ""Firework"" in the style of ""Katy Perry"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Firework"" in the style of ""Katy Perry"". Generate only 4 sentences.","Sparks ignite, a sudden spark,
I shed the chains, darkness in the dark.
No longer silent, I claim my space,
Fireworks explode, a dazzling chase.",537
Katy Perry,Firework,[Pre-Chorus],"You just gotta ignite the light
And let it shine
Just own the night
Like the Fourth of July",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Firework"" in the style of ""Katy Perry"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Firework"" in the style of ""Katy Perry"". Generate only 4 sentences.","Under candlelight, we can wine and dine,
A table for two, it's gonna be fine.
Fireworks explode in the night sky,
Let's watch them glow, you and I.",538
Katy Perry,Firework,[Chorus],"'Cause baby, you're a firework
Come on, show 'em what you're worth
Make 'em go, ""Awe, awe, awe""
As you shoot across the sky-y-y
Baby, you're a firework
Come on, let your colors burst
Make 'em go, ""Awe, awe, awe""
You're gonna leave 'em all in awe, awe, awe",[Chorus],"Write the [Chorus] of a song titled ""Firework"" in the style of ""Katy Perry"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Firework"" in the style of ""Katy Perry"". Generate only 4 sentences.","Fire in my eyes, burning bright,
Dancing through the night.
I'm a champion, hear my roar,
Louder than a lion, forevermore.",539
Katy Perry,Firework,[Bridge],"""Boom, boom, boom""
Even brighter than the moon, moon, moon
It's always been inside of you, you, you
And now it's time to let it throu-ou-ough",[Bridge],"Write the [Bridge] of a song titled ""Firework"" in the style of ""Katy Perry"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""Firework"" in the style of ""Katy Perry"". Generate only 4 sentences.","I'm breaking free from the chains I forged,
No longer afraid to sing my loudest chorus.
The echoes of my strength will resonate and soar,
I rise like a phoenix, forevermore.",540
Katy Perry,Firework,[Chorus],"'Cause baby, you're a firework
Come on show 'em what you're worth
Make 'em go, ""Awe, awe, awe,""
As you shoot across the sky-y-y
Baby, you're a firework
Come on, let your colors burst
Make 'em go, ""Awe, awe, awe""
You're gonna leave 'em all in awe, awe, awe",[Chorus],"Write the [Chorus] of a song titled ""Firework"" in the style of ""Katy Perry"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Firework"" in the style of ""Katy Perry"". Generate only 4 sentences.","Fire in my eyes, burning bright,
Dancing through the night, a fearless sight.
Hear the roar building, a deafening sound,
Champion's roar, forever unbound.",541
Katy Perry,Firework,[Outro],"""Boom, boom, boom""
Even brighter than the moon, moon, moon
""Boom, boom, boom""
Even brighter than the moon, moon, moon",[Outro],"Write the [Outro] of a song titled ""Firework"" in the style of ""Katy Perry"". Generate only 4 sentences.","Write the [Outro] of a song titled ""Firework"" in the style of ""Katy Perry"". Generate only 4 sentences.","The fire burns brighter, casting shadows on the night,
Release your fears, let your spirit take flight.
No more holding back, your spirit takes hold,
Rise like a phoenix, a story untold.",542
Kehlani,Can I,[Verse 1: Kehlani],"This shit's so good, should be illegal
Need round two, I need a sequel
Hit the backboard like a free throw
You next level, you a cheat code
In so deep, you hit my seafloor
Got me singing like Alicia
Got me using all your lingo
Tell your girlfriend that you single
Call me over 'cause I go hard
Sweet lil' bih, fuck like a pornstar
Next day, act just like your road dog
Bitches askin' how you know her
Head game stupid, baby loca
Too loud, callate la boca
Out this world, you supernova
Fuck that, I am coming over",[Verse],"Write the [Verse] of a song titled ""Can I"" in the style of ""Kehlani"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Can I"" in the style of ""Kehlani"". Generate only 4 sentences.","Shadows creep in, city lights ignite,
Distractions whisper in the dead of night.
I need you there, a steady hand to hold,
To keep me grounded, keep this story bold.",543
Kehlani,Can I,[Chorus: Kehlani],"Can I come over?
(Can) Can I (I) stop by (Stop by) to see you (See you) tonight?
Can I stop by to see you? (Tonight)",[Chorus],"Write the [Chorus] of a song titled ""Can I"" in the style of ""Kehlani"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Can I"" in the style of ""Kehlani"". Generate only 4 sentences.","Can you tell me what's with this distant stare?
On some nights like this, I just wanna share
Your silence screams so loud, I can't take it
Can you tell me what's real before it's too late?",544
Kehlani,Can I,[Verse 2: Kehlani],"We both on fire, love the teamwork
Leave with juices on your t-shirt
Loud and clear, no need for reverb
Tell the Uber driver revert
Flip that bitch and make a u-turn
Sextape crazy, need the bloopers
Last so long, bae, you a trooper
Sniper gang, no Bradley Cooper
Hi, I'm Hell, it's nice to meet ya
Know you fuckin' with a demon
Do 'bout anything to please ya
Cum inside me, I'm a keeper
Want me to make you a senior?
Never been that hard to read ya
When we done, you say, ""I need ya""
I done made you a believer
You might also like",[Verse],"Write the [Verse] of a song titled ""Can I"" in the style of ""Kehlani"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Can I"" in the style of ""Kehlani"". Generate only 4 sentences.","Can I get a moment of your time, please?
My mind's in the stars, thoughts like a cosmic scene
Let's escape this mundane, embrace the moonlit scene
'Cause in the quiet of the night, we'll find our serene.",545
Kehlani,Can I,[Chorus: Kehlani],"Can I come over?
(Can) Can I (I) stop by (Stop by) to see you (See you) tonight?
Can I stop by to see you? (Tonight)",[Chorus],"Write the [Chorus] of a song titled ""Can I"" in the style of ""Kehlani"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Can I"" in the style of ""Kehlani"". Generate only 4 sentences.","Can you hear the whispers in the night?
Distractions fade, but you're the light.
Let's escape this world, hand in hand,
In our own shadows, we'll understand.",546
Kehlani,Can I,[Verse 3: Tory Lanez],"Shawty, you know you can always stop by
You top five and no, you're not five
And not four, three, or two, but one, girl
I'm hot now, wanna see what's under
The access easy in a sundress
Your accent's leaking on my tongue, yes
You're badder than the song that's sang from Mike Jack
I made you cum and you came right back
You calling me upon a late night
I got you leaking like a brake pipe
Swimming in your sea, just like a diver
I'm in it, just creeping like a Great White
And I might fuck you in your own car
You ride my face just like a pornstar
I'm in it so deep, just caught a broke jaw
And I just want one thing, that's a phone call",[Verse],"Write the [Verse] of a song titled ""Can I"" in the style of ""Kehlani"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Can I"" in the style of ""Kehlani"". Generate only 4 sentences.","The city lights blur in the midnight haze,
My thoughts a whirlwind, a frantic maze.
I need you here, a steady hand to hold,
To keep me grounded, to make this story bold.",547
Kehlani,Can I,[Chorus: Kehlani & Tory Lanez],"Can I come over? (Can I come over?)
(Can) Can I (I) stop by (Stop by) to see you (See you) tonight? (Oh)
Can I (Oh) stop by to see you? (Tonight)",[Chorus],"Write the [Chorus] of a song titled ""Can I"" in the style of ""Kehlani"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Can I"" in the style of ""Kehlani"". Generate only 4 sentences.","Can you hear the whispers in the night?
Distractions fade, but your love's the light.
Let's dance in shadows, far from the light,
Can I hold you close and make everything right?",548
Kehlani,Can I,[Outro: Kehlani],"Can I-I-I-I
Can I-I-I-I
See you, see you, see you?
See you, see you, see you?",[Outro],"Write the [Outro] of a song titled ""Can I"" in the style of ""Kehlani"". Generate only 4 sentences.","Write the [Outro] of a song titled ""Can I"" in the style of ""Kehlani"". Generate only 4 sentences.","Can I, can I lose control,
Leave the world behind, make it on my own.
Got my own rhythm, my own melody,
Crazy in this life, but I'm free.",549
Kelly Clarkson,It’s Quiet Uptown,[Verse 1],"There are moments that the words don't reach
There is suffering too terrible to name
You hold your child as tight as you can
Then push away the unimaginable
The moments when you're in so deep
Feels easier to just swim down
And so they move uptown
And learn to live with the unimaginable
I spend hours in the garden
I walk alone to the store
And it's quiet uptown
I never liked the quiet before
I take the children to church on Sunday
A sign of the cross at the door
And I pray
That never used to happen before",[Verse],"Write the [Verse] of a song titled ""It’s Quiet Uptown"" in the style of ""Kelly Clarkson"". Generate only 4 sentences.","Write the [Verse] of a song titled ""It’s Quiet Uptown"" in the style of ""Kelly Clarkson"". Generate only 4 sentences.","The city lights shine so bright,
But in this concrete jungle, I feel the night.
Longing for a hand to hold, a voice to hear,
But in this quiet Uptown, I just feel unclear.",550
Kelly Clarkson,It’s Quiet Uptown,[Chorus],"If you see him in the street, walking by himself
Talking to himself, have pity
You would like it uptown, it's quiet uptown
He is working through the unimaginable
His hair has gone grey, he passes every day
They say he walks the length of the city
You knock me out, I fall apart
Can you imagine?
See Kelly Clarkson LiveGet tickets as low as $260You might also like",[Chorus],"Write the [Chorus] of a song titled ""It’s Quiet Uptown"" in the style of ""Kelly Clarkson"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""It’s Quiet Uptown"" in the style of ""Kelly Clarkson"". Generate only 4 sentences.","The city lights are bright, but the silence feels so deep
I long for something more, a secret to keep
I'll spread my wings and learn to fly, reach for the distant sky
I'll make a wish, take a chance, break away, oh so high.",551
Kelly Clarkson,It’s Quiet Uptown,[Verse 2],"Look at where we are
Look at where we started
I know I don't deserve you
But hear me out, that would be enough
If I could spare his life
If I could trade his life for mine
He'd be standing here right now
And you would smile
And that would be enough
I don't pretend to know
The challenges we're facing
I know there's no replacing what we've lost
And you need time
But I'm not afraid
I know who I married
Just let me stay here by your side
And that would be enough",[Verse],"Write the [Verse] of a song titled ""It’s Quiet Uptown"" in the style of ""Kelly Clarkson"". Generate only 4 sentences.","Write the [Verse] of a song titled ""It’s Quiet Uptown"" in the style of ""Kelly Clarkson"". Generate only 4 sentences.","The city lights shine so bright,
But in this concrete jungle, I feel the night.
Longing for a voice to hear my plea,
But in this quiet Uptown, I long to be free.",552
Kelly Clarkson,It’s Quiet Uptown,[Chorus],"If you see him in the street, walking by her side
Talking by her side, have pity
Do you like it uptown? It's quiet uptown
He is trying to do the unimaginable
If you see him walking in the park, long after dark
Taking in the sights of the city
Look around, look around, look around
They are trying to do the unimaginable",[Chorus],"Write the [Chorus] of a song titled ""It’s Quiet Uptown"" in the style of ""Kelly Clarkson"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""It’s Quiet Uptown"" in the style of ""Kelly Clarkson"". Generate only 4 sentences.","The city lights are bright, but I feel alone,
Longing for something more, a place to call my own.
I'll spread my wings and learn to fly,
Break free from the shadows, reach for the sky.",553
Kelly Clarkson,It’s Quiet Uptown,[Verse 3],"There are moments that the words don't reach
There's a grace too powerful to name
We push away what we could never understand
We push away the unimaginable
They are standing in the garden
Standing there side by side
She takes his hand
It's quiet uptown
Forgiveness, can you imagine?
Forgiveness, can you imagine?",[Verse],"Write the [Verse] of a song titled ""It’s Quiet Uptown"" in the style of ""Kelly Clarkson"". Generate only 4 sentences.","Write the [Verse] of a song titled ""It’s Quiet Uptown"" in the style of ""Kelly Clarkson"". Generate only 4 sentences.","The city lights shine bright, but in this concrete maze, I feel alone.
Memories whisper in the shadows, reminding me of the place I call my own.
But something here feels off, a hollow echo in this urban song.
I yearn for connection, for a hand to hold, but freedom's the melody I sing along.",554
Kelly Clarkson,It’s Quiet Uptown,[Chorus],"If you see him in the street, walking by her side
Talking by her side, have pity
Look around, look around
They are going through the unimaginable",[Chorus],"Write the [Chorus] of a song titled ""It’s Quiet Uptown"" in the style of ""Kelly Clarkson"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""It’s Quiet Uptown"" in the style of ""Kelly Clarkson"". Generate only 4 sentences.","The city lights are bright, but the silence screams,
I'm searching for a voice, a reason in these dreams.
I long to feel the warmth, the ocean's gentle sway,
But for now, in this quiet town, I just have to pray.",555
Kesha,Take It Off,[Intro],"There's a place downtown where the freaks all come around
It's a hole in the wall, it's a dirty free-for-all
When they—",[Intro],"Write the [Intro] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Write the [Intro] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","(Intro)
Shadows linger in the corners of my mind,
Whispering secrets, leaving scars behind.
But I'm done living in the past's dusty bind,
Time to take it off, set my soul free and find.",556
Kesha,Take It Off,[Verse 1],"When the dark of the night
Comes around, that's the time
That the animal comes alive
Lookin' for somethin' wild",[Verse],"Write the [Verse] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Shadows linger in the corners of my room,
Whispering secrets, feeding doubt in this gloom.
But I'm breaking free from this haunted embrace,
Leaving the past behind, finding my rightful space.",557
Kesha,Take It Off,[Pre-Chorus],"And now we lookin' like pimps in my gold Trans Am
Got a water bottle full of whiskey in my handbag
Got my drunk text on, I'll regret it in the mornin'
But tonight, I don't give a​—
(I don't give a—, I don't give a—)",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","My heart's a mess, fried and strung out,
Your presence won't leave, haunting in every cloud.
Can't escape your magic, your hold is far too tight,
Take it off, set me free, bring back the fading light.",558
Kesha,Take It Off,[Chorus],"There's a place downtown where the freaks all come around
It's a hole in the wall, it's a dirty free-for-all
And they turn me on when they take it off
When they take it off, everybody take it off
There's a place I know if you're lookin' for a show
Where they go hardcore and there's glitter on the floor
And they turn me on when they take it off
When they take it off, everybody take it off
You might also like",[Chorus],"Write the [Chorus] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Shake off the chains, release the hold
Leave the darkness in the past, let your spirit unfold
Time to reclaim your power, set your spirit free
Take off the burdens, find your destiny.",559
Kesha,Take It Off,[Verse 2],"Lose your mind, lose it now
Lose your clothes in the crowd
We're delirious, tear it down
'Til the sun comes back around",[Verse],"Write the [Verse] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Shadows linger in the corners of my room,
Whispering secrets that echo in my gloom.
But I'm breaking free from this haunted embrace,
Leaving the past behind, finding my rightful space.",560
Kesha,Take It Off,[Pre-Chorus],"N-now we gettin' so smashed, knockin' over trash cans
Errbody breakin' bottles, it's a filthy hot mess
And I'm down to get faded, I'm not the designated driver
So, I don't give a​—
(I don't give a—, I don't give a—)",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Diamonds on your smile, got me feeling weak
Can't shake this feeling, got me on my feet
Your touch like poison, got my senses weak
Take it off, baby, let's start the week.",561
Kesha,Take It Off,[Chorus],"There's a place downtown where the freaks all come around
It's a hole in the wall, it's a dirty free-for-all
And they turn me on when they take it off
When they take it off, everybody take it off
There's a place I know if you're lookin' for a show
Where they go hardcore and there's glitter on the floor
And they turn me on when they take it off
When they take it off, everybody take it off",[Chorus],"Write the [Chorus] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Let's get wild, shake it loose,
Leave the past behind, it's a losing move.
Time to exorcise those demons, set them free,
Take off your chains, let your spirit flee.",562
Kesha,Take It Off,[Bridge],"Oh-oh-oh-oh-oh, oh-oh-oh
Oh (Everybody take it off)
Oh-oh-oh-oh-oh, oh-oh-oh
Oh (Everybody take it off)
Right now (Take it off)
Right now (Take it off)
Right now (Take it off)
Oh-oh, ooh-oh
Right now (Take it off)
Right now (Take it off)
Right now (Take it off)
Oh-oh, oh (Everybody take it off)",[Bridge],"Write the [Bridge] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Hands up, hearts pound, we're in the sound,
DJ's got the magic, spinning all around.
Let's break these chains, leave the darkness behind,
New rhythm rising, feel the freedom unwind.",563
Kesha,Take It Off,[Chorus],"There's a place downtown where the freaks all come around
It's a hole in the wall, it's a dirty free-for-all
And they turn me on when they take it off
When they take it off, everybody take it off
There's a place I know if you're lookin' for a show
Where they go hardcore and there's glitter on the floor
And they turn me on when they take it off
When they take it off, everybody take it off",[Chorus],"Write the [Chorus] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Take It Off"" in the style of ""Kesha"". Generate only 4 sentences.","Let's shake it loose, release the chains
Past behind me, no more games
Time to take it off, set my soul free
New dawn is breaking, I'm wild and free.",564
LANY,Malibu Nights,[Verse 1],"There's no reason, there's no rhyme
I found myself blindsided by
A feeling that I've never known
I'm dealing with it on my own
Phone is quiet, walls are bare
I drink myself to sleep, who cares?
No one even has to know
I'm dealing with it on my own",[Verse],"Write the [Verse] of a song titled ""Malibu Nights"" in the style of ""LANY"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Malibu Nights"" in the style of ""LANY"". Generate only 4 sentences.","Malibu nights, ocean breeze so sweet,
Skin like moonlight, shadows meet.
Dancing slow, whispers in the sand,
Your hand in mine, holding hand.",565
LANY,Malibu Nights,[Chorus],"I've got way too much time to be this hurt
Somebody help, it's getting worse
What do you do with a broken heart?
Once the light fades, everything is dark
Way too much whiskey in my blood
I feel my body giving up
Can I hold on for another night?
What do I do with all this time?",[Chorus],"Write the [Chorus] of a song titled ""Malibu Nights"" in the style of ""LANY"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Malibu Nights"" in the style of ""LANY"". Generate only 4 sentences.","Golden lights paint the night,
Malibu whispers in the night.
Slow dances, moonlit sighs,
Memories dance beneath the skies.",566
LANY,Malibu Nights,[Verse 2],"Heavy thoughts when it gets late
Put me in a fragile state
I wish I wasn't going home
Dealing with it on my own
I'm praying but it's not enough
I'm done, I don't believe in love
Learning how to let it go
Dealing with it on my own
You might also like",[Verse],"Write the [Verse] of a song titled ""Malibu Nights"" in the style of ""LANY"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Malibu Nights"" in the style of ""LANY"". Generate only 4 sentences.","Malibu nights, ocean breeze,
Skin like moonlight, shadows ease.
Stars reflect in your eyes so bright,
In the glow of the streetlights' gentle light.",567
LANY,Malibu Nights,[Chorus],"I've got way too much time to be this hurt
Somebody help, it's getting worse
What do you do with a broken heart?
Once the light fades, everything is dark
Way too much whiskey in my blood
I feel my body giving up
Can I hold on for another night?
What do I do with all this time? Yeah",[Chorus],"Write the [Chorus] of a song titled ""Malibu Nights"" in the style of ""LANY"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Malibu Nights"" in the style of ""LANY"". Generate only 4 sentences.","Golden glow, Malibu nights,
Streetlights flicker, moon's a spotlight.
Slow dance whispers, memories ignite,
In the shadows, secrets in the night.",568
LANY,Malibu Nights,[Refrain],"I drive circles under street lights
Nothing seems to clear my mind
I can't forget
Get this out my head, so
I drive, chasing Malibu nights
Nothing seems to heal my mind
I can't forget",[Refrain],"Write the [Refrain] of a song titled ""Malibu Nights"" in the style of ""LANY"". Generate only 4 sentences.","Write the [Refrain] of a song titled ""Malibu Nights"" in the style of ""LANY"". Generate only 4 sentences.","Neon glow on Malibu nights,
Stars like diamonds, moon's a spotlight.
Heartbeat rhythm, whispers light,
Two souls dancing in the summer night.",569
LANY,Malibu Nights,[Chorus],"I've got way too much time to be this hurt
Somebody help, it's getting worse
What do you do with a broken heart?
Once the light fades, everything is dark
Way too much whiskey in my blood
I feel my body giving up
Can I hold on for another night?
What do I do with all this time? Yeah",[Chorus],"Write the [Chorus] of a song titled ""Malibu Nights"" in the style of ""LANY"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Malibu Nights"" in the style of ""LANY"". Generate only 4 sentences.","Golden lights reflect in the pool,
Summer whispers secrets cool.
Malibu nights, a hazy dream,
Memories dancing in the beam.",570
LANY,Malibu Nights,[Refrain],"I drive circles under street lights
Nothing seems to clear my mind
I can't forget
Get this out my head, so
I drive, chasing Malibu nights
Nothing seems to heal my mind
I can't forget
(Get this out my head, so)
I drive, chasing Malibu nights
Hey, yeah, na-na, ah yeah",[Refrain],"Write the [Refrain] of a song titled ""Malibu Nights"" in the style of ""LANY"". Generate only 4 sentences.","Write the [Refrain] of a song titled ""Malibu Nights"" in the style of ""LANY"". Generate only 4 sentences.","Sun sets slow, Malibu nights,
Golden glow on skin so tight.
Ocean whispers secrets deep,
Shadows stretch, secrets keep.",571
Lady Gaga,Bad Romance,[Intro],"Oh, caught in a bad romance
Oh, caught in a bad romance",[Intro],"Write the [Intro] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Write the [Intro] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","(Intro)
Moonlight spills like shattered glass, reflecting on skin so bare.
Last night's whispers now a haunting refrain.
A messy dance, secrets shared in whispers low.
Bad romance, a twisted love, chaos in its glow.",572
Lady Gaga,Bad Romance,[Refrain],"Ra, ra, ah-ah-ah
Roma, roma-ma
Gaga, ooh, la, la
Want your bad romance
Ra, ra, ah-ah-ah
Roma, roma-ma
Gaga, ooh, la, la
Want your bad romance",[Refrain],"Write the [Refrain] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Write the [Refrain] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Shadows linger, secrets shared in the night,
A whispered word, a stolen bite.
Burning desire, a whispered plea,
Bad romance, a forbidden symphony.",573
Lady Gaga,Bad Romance,[Verse 1],"I want your ugly, I want your disease
I want your everything as long as it's free
I want your love
Love, love, love, I want your love, ayy
I want your drama, the touch of your hand (Hey)
I want your leather-studded kiss in the sand
I want your love
Love, love, love, I want your love
(Love, love, love, I want your love)",[Verse],"Write the [Verse] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Last night, lovers fought and whispered, shadows stretched in the pale moonlight.
My mind won't escape the memory, a haunting, messy delight.
The whispers grew louder, a chorus of secrets shared in the night.
But in the morning, only echoes lingered, a lingering taste of forbidden delight.",574
Lady Gaga,Bad Romance,[Pre-Chorus],"You know that I want you
And you know that I need you
I want it bad, your bad romance
You might also like",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Shadows blur in the neon night,
Secrets shared in candlelight.
Tonight, we break the fragile line,
In this sweet, forbidden design.",575
Lady Gaga,Bad Romance,[Chorus],"I want your love and I want your revenge
You and me could write a bad romance (Oh)
I want your love and all your lover's revenge
You and me could write a bad romance
Oh, caught in a bad romance
Oh, caught in a bad romance",[Chorus],"Write the [Chorus] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Shadows linger, whispers rise,
Last night's lovers, burning in sighs.
Trashy and nasty, a whispered plea,
In the darkness, secrets set free.",576
Lady Gaga,Bad Romance,[Refrain],"Ra, ra, ah-ah-ah
Roma, roma-ma
Gaga, ooh, la, la
Want your bad romance",[Refrain],"Write the [Refrain] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Write the [Refrain] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Shadows linger in the moonlight,
Secrets whispered through the night.
Love's a gamble, a twisted game,
In the darkness, we whisper your name.",577
Lady Gaga,Bad Romance,[Verse 2],"I want your horror, I want your design
'Cause you're a criminal as long as you're mine
I want your love
Love, love, love, I want your love
I want your psycho, your vertigo schtick (Hey)
Want you in my rear window, baby, you're sick
I want your love
Love, love, love, I want your love
(Love, love, love, I want your love)",[Verse],"Write the [Verse] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Shadows linger, whispers ignite,
A lovers' fight, a bitter bite.
Eyes meet in the darkness deep,
Secrets shared in whispers sweep.",578
Lady Gaga,Bad Romance,[Pre-Chorus],"You know that I want you
And you know that I need you ('Cause I'm a free bitch, baby)
I want it bad, your bad romance",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Shadows creep, secrets deep,
In the moonlight, secrets keep.
Tonight we blur the lines we keep,
Bad romance, secrets sleep.",579
Lady Gaga,Bad Romance,[Chorus],"I want your love and I want your revenge
You and me could write a bad romance (Oh)
I want your love and all your lover's revenge
You and me could write a bad romance
Oh, caught in a bad romance
Oh, caught in a bad romance",[Chorus],"Write the [Chorus] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","(Chorus)
Last night, whispers in the sheets,
Dirty secrets, secrets sweet.
Your eyes on me, a hungry gaze,
In our bad romance, we'll play.",580
Lady Gaga,Bad Romance,[Refrain],"Ra, ra, ah-ah-ah
Roma, roma-ma
Gaga, ooh, la, la
Want your bad romance
Ra, ra, ah-ah-ah
Roma, roma-ma
Gaga, ooh, la, la
Want your bad romance",[Refrain],"Write the [Refrain] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Write the [Refrain] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Shadows linger, whispers in the night,
Secrets shared in candlelight.
Passion's a hurricane, a messy embrace,
Bad romance, a dangerous chase.",581
Lady Gaga,Bad Romance,[Interlude],"Walk, walk, fashion, baby
Work it, move that bitch crazy
Walk, walk, fashion, baby
Work it, move that bitch crazy
Walk, walk, fashion, baby
Work it, move that bitch crazy
Walk, walk, passion, baby
Work it, I'm a free bitch, baby",[Interlude],"Write the [Interlude] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Write the [Interlude] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","A seductive whisper dances in the air,
Memories of whispered secrets shared, a stolen stare.
Shadows linger in the moonlight, secrets untold,
As whispers of desire unravel, leaving hearts bold.",582
