artist,song,tag,content,tag_2
Jessie J,Nobody’s Perfect,[Bridge],"I'm not a saint, no, not at all
But what I did, it wasn't cool
But I swear that I'll never do that again to you, oh
I'm not a saint, no, not at all
But what I did, it wasn't cool
But I swear that I'll never do that again to you, yeah",[Bridge]
Jessie J,Nobody’s Perfect,[Chorus],"I hate that I let you down
And I feel so bad about it
I guess karma comes back around
'Cause now I'm the one that's hurting, yeah
And I hate that I made you think that the trust we had is broken
Don't tell me you can't forgive me
'Cause nobody's perfect
No, no, no, no, no, no, no
Nobody's perfect, no",[Chorus]
Jessie J,Not My Ex,[Verse 1],"My ex used to tell me I'm flawless
When laying low with other girls
Believed him when he said he was honest
Then blamed myself when I got hurt
My ex used to tell me I'm selfish
But never did he put me first
Ignore me and he'd do it on purpose
Just to have the last word",[Verse ]
Jessie J,Not My Ex,[Chorus],"I'm falling for you, you're falling for me
I won't promise I won't hurt again
I can promise we won't be like them
I'm falling for you, you're falling for me
I won't promise I won't walk away
I can promise it won't be the same
See Jessie J LiveGet tickets as low as $78You might also like",[Chorus]
Jessie J,Not My Ex,[Chorus],"I'm falling for you, you're falling for me
I won't promise I won't hurt again
I can promise we won't be like them
I'm falling for you, you're falling for me
I won't promise I won't walk away
I can promise it won't be the same",[Chorus]
Jessie J,Not My Ex,[Verse 2],"My ex used to tell me ""No male friends
Cut them off if you really care""
I would go away, couple days, hundred girls at his place
Games night, truth or dare, ha
My ex used to tell me he's so chill
Then steal my phone, so I couldn't leave, yes
Act a clown, run his mouth, cussing out, put me down
Thank God, I set me free",[Verse ]
Jessie J,Not My Ex,[Pre-Chorus],"'Cause now you wanna love me, who knows what you'll find (Mm)
It won't be easy, but I'm down for the ride
Just remember
You're not my ex (Mm, mm)
I know I can be troubled, Lord knows that it's hard
It won't be simple and when I give you my heart
Just remember
I'm not your ex (Yes)",[Pre-Chorus]
Jessie J,Not My Ex,[Outro],"No, oh, oh, yeah
It won't be the same (Yeah)
It won't be the same (No, no)
It won’t be the same
I'm falling for you, you are falling for me (You are)
I won't promise I won't hurt again
I can promise we won't be like them (Your ex)
And I'm not your ex
You're not my ex
You're not my ex
Mmm, mmm, mmm",[Outro]
Jessie J,Not My Ex,[Pre-Chorus],"But now you wanna love me, who knows what you'll find
It won't be easy, but I'm down for the ride
Just remember
You're not my ex, no
I know I can be troubled, Lord knows that it's hard
It won't be simple when I give you my heart
Just remember
I'm not your ex",[Pre-Chorus]
Jessie J,Price Tag,[Pre-Chorus: Jessie J],"Everybody look to their left (To their left)
Everybody look to their right (To their right)
Can you feel that? Yeah
We're paying with love tonight",[Pre-Chorus]
Jessie J,Price Tag,[Verse 2: Jessie J],"Okay
We need to take it back in time
When music made us all unite
And it wasn't low blows and video hoes
Am I the only one getting tired?
Why is everybody so obsessed?
Money can't buy us happiness
Can we all slow down and enjoy right now?
Guarantee we'll be feeling alright",[Verse]
Jessie J,Price Tag,[Verse 1: Jessie J],"Seems like everybody's got a price
I wonder how they sleep at night
When the sale comes first and the truth comes second
Just stop for a minute and smile
Why is everybody so serious?
Acting so damn mysterious
Got shades on your eyes
And your heels so high that you can't even have a good time",[Verse]
Jessie J,Price Tag,[Chorus: Jessie J],"It's not about the money, money, money
We don't need your money, money, money
We just wanna make the world dance
Forget about the price tag
Ain't about the, uh, cha-ching, cha-ching
Ain't about the, yeah, ba-bling, ba-bling
Wanna make the world dance
Forget about the price tag
See Jessie J LiveGet tickets as low as $78You might also like",[Chorus]
Jessie J,Price Tag,[Outro: Jessie J],"(Ahh, ahh)
(Ahh, ahh)
(Ahh, ahh) Yeah, yeah, whoa
(Ahh, ahh) Forget about the price tag, heh",[Outro]
Jessie J,Price Tag,[Pre-Chorus: Jessie J],"Everybody look to their left
Everybody look to their right
Can you feel that? Yeah
We're paying with love tonight",[Pre-Chorus]
Jessie J,Price Tag,[Chorus: Jessie J],"It's not about the money, money, money
We don't need your money, money, money
We just wanna make the world dance
Forget about the price tag
Ain't about the, uh, cha-ching, cha-ching
Ain't about the, yeah, ba-bling, ba-bling
Wanna make the world dance
Forget about the price tag",[Chorus]
Jessie J,Price Tag,[Intro: Jessie J],"Okay, Coconut Man, Moonhead and Pea
You ready?",[Intro]
Jessie J,Queen,[Verse 2],"Stop chasing all the hype, my girl
Stop trying to change who you are
Stop cutting yourself up on the outside (Outside)
When the inside is left with scars
It can't be healed with something materialistic
Can't be healed by a man who stays distant
It's deeper
Save yourself, before you betray yourself
See Jessie J LiveGet tickets as low as $78You might also like",[Verse ]
Jessie J,Queen,[Outro],"Body, skin, goddess, queen
Body, skin, goddess, queen",[Outro]
Jessie J,Queen,[Chorus],"I love my body, I love my skin
I am a goddess, I am a queen
I love my body, I love my skin
I am a goddess, I am a queen",[Chorus]
Jessie J,Queen,[Pre-Chorus],"I'm tired of seeing it (So tired)
I'm tired of feeling this (So)
The world says beauty is changing
Fuck that, it's fake expectation of the real shit
Let's get naked (Let's get naked)
Start meditating
Feel elevated and say (Oh)",[Pre-Chorus]
Jessie J,Queen,[Verse 1],"Stop playing with your body, lady
Stop feeling like you're not enough
Stop feeding into the haters
Stop and give yourself some love (Woah)
Stop staring at the mirror getting faded
Saying you won't fall in love
Stop trusting all those fake idiots
Trust me, they don't give a fuck (Woah)",[Verse ]
Jessie J,Queen,[Chorus],"I love my body, I love my skin
I am a goddess, I am a queen
I love my body, I love my skin
I am a goddess, I am a queen",[Chorus]
Jessie J,Wild,[Chorus: Jessie J & Big Sean],"If this is a dream, won't open my eyes
Am I asleep? No, I'm alive (Jessie J)
I just can't believe that this is my life
In my fantasy, we're running wild
If this is a dream, won't open my eyes
Am I asleep? No, I'm alive
I just can't believe that this is my life
In my fantasy, we're running wild
D-D-D-D-Dizzee",[Chorus]
Jessie J,Wild,[Outro: Jessie J],"Wild, wild, wild
Woah, oh
Wild, wild, wild
J-J-Jessie J
Woah, oh
Wild, wild, wild
Woah, oh",[Outro]
Jessie J,Wild,[Chorus: Jessie J],"If this is a dream, won't open my eyes
Am I asleep? No, I'm alive
I just can't believe that this is my life
In my fantasy, we're running wild
If this is a dream, won't open my eyes
Am I asleep? No, I'm alive
I just can't believe that this is my life
In my fantasy, we're running wild",[Chorus]
Jessie J,Wild,[Verse 4: Dizzee Rascal],"Rascala, double the dollar
I'm a jet-settin' bredda, more hits than a white collar
But I can't be boxed, flow tight like Bob Marley's locks
I can't be dropped, I'm at the peak and I can't be topped
I'm wilding out, I've lost the plot, I can't be stopped
Pull up in a gnarly 'Rari, barmy, what
Opposite of calmly, I bet I’ll get the party hot
I can't be blocked, 10 years plus running the game
You breddas just come in the game, but now I'm coming again
To get the people going dumb and insane
Hundred thousand people going bonkers in the mud and the rain
Women on shoulders, tops off, shouting my name
I'm all in their brain, why would I complain?
I thought I was the Boy in da Corner
But I'm in a penthouse, now your boy is a baller
I'm living",[Verse]
Jessie J,Wild,[Verse 1: Jessie J],"If I go hard, let me tell you that it's worth it
Play the right cards, I-I ain't afraid to work it
Brush 'em right off, when they say I don't deserve it
Hands to my heart, you-you keep my fire burning, hey",[Verse]
Jessie J,Wild,[Chorus: Jessie J],"If this is a dream, won't open my eyes
Am I asleep? No, I'm alive
I just can't believe that this is my life
In my fantasy, we're running wild
If this is a dream, won't open my eyes
Am I asleep? No, I'm alive
I just can't believe that this is my life
In my fantasy, we're running wild",[Chorus]
Jessie J,Wild,[Verse 3: Big Sean],"B.I.G. Sean Don, okay
Today I woke up feeling like the Mayor (Uh)
I spent about an hour looking in the mirror
As I should, as much as I've been through
It's a wonder I look this damn good
Could probably make it out any situation that you try to put me into
If I swim with the piranhas, guarantee that I'ma probably have a fish dinner (Yeah)
I met a young girl with a sexy shape
Look like Jessie J, we escapade where it's extra shade (Swerve)
She make me wanna give in, not take in like collection plates
Wow, all the awards, bras, cars, wall to wall, was all a mirage
And I could lose it all tonight just to show the world I could do it twice
This my life",[Verse]
Jonas Brothers,Burnin’ Up,[Verse 1: Joe Jonas],"I'm hot, you're cold
You go around like you know
Who I am, but you don't
You've got me on my toes",[Verse]
Jonas Brothers,Burnin’ Up,[Outro: Nick Jonas & Big Rob],"Burnin' up (Sup?), burnin' up for you, baby",[Outro]
Jonas Brothers,Burnin’ Up,[Verse 2: Joe Jonas & Nick Jonas],"I fell (I fell) so fast (So fast)
Can't hold myself back
High heels (High heels), red dress (Red dress)
All by yourself, gotta catch my breath",[Verse]
Jonas Brothers,Burnin’ Up,[Bridge: Nick Jonas],"Walk in the room, all I can see is you, oh
Staring me down, I know you feel it, too
See Jonas Brothers LiveGet tickets as low as $19You might also like",[Bridge]
Jonas Brothers,Burnin’ Up,[Chorus: Nick Jonas],"I'm slipping into the lava
And I'm trying to keep from going under
Baby, who turned the temperature hotter?
'Cause I'm burnin' up, burnin' up for you, baby",[Chorus]
Jonas Brothers,Cool,[Chorus: Nick Jonas],"Lately, I've been feelin' so cool (Cool)
Top to the bottom, just cool (Cool)
Every little thing that I do (Do)
Dammit, I'm feelin' so coo-oo-oo-oo-oo-ool
It's like, ooh (Ooh), maybe I should bottle my moves (Moves)
Sell 'em for a dollar or two (Two)
'Cause dammit, I'm feeling so coo-oo-oo-oo-oo-ool (Cool)",[Chorus]
Jonas Brothers,Cool,[Bridge: Nick Jonas],"Woke up feelin' like a new James Dean
I comb my hair like an old school scene
When I grow up, I wanna be just like me",[Bridge]
Jonas Brothers,Cool,[Chorus: Jonas Brothers],"Lately, I've been feelin' so cool (Cool)
Top to the bottom, just cool (Cool)
Every little thing that I do (Do)
Dammit, I'm feelin' so coo-oo-oo-oo-oo-ool
It's like, ooh (Ooh), maybe I should bottle my moves (Moves)
Sell 'em for a dollar or two (Two)
'Cause dammit, I'm feeling so coo-oo-oo-oo-oo-ool (Cool)
(Hey, hey, hey, hey)
Cool",[Chorus]
Jonas Brothers,Cool,[Verse 1: Nick Jonas],"Woke up feelin' like a new James Dean
I comb my hair like an old school scene
I'm feelin' high like a late night summer of last year (Yeah)
Standin' there with the red dress on ya
A Killer Queen like a young Jane Fonda
Is it me or am I just havin' a good year?",[Verse]
Jonas Brothers,Hesitate,[Chorus: Joe Jonas],"I will take your pain
And put it on my heart
I won't hesitate
Just tell me where to start
I thank the oceans for giving me you
You saved me once and now I'll save you too
I won't hesitate for you",[Chorus]
Jonas Brothers,Hesitate,[Chorus: Nick Jonas],"I will take your pain
And put it on my heart
I won't hesitate
Just tell me where to start
I thank the oceans for giving me you
You saved me once and now I'll save you too
I won't hesitate for you",[Chorus]
Jonas Brothers,Hesitate,"[Chorus: Joe Jonas, Joe Jonas & Nick Jonas]","I will take your pain
And put it on my heart
I won't hesitate
Just tell me where to start
I thank the oceans for giving me you
You saved me once and I'll save you too
I won't hesitate for you",[Chorus]
Jonas Brothers,Hesitate,[Verse 1: Joe Jonas],"Kiss the tears right off your face
Won't get scared, that's the old, old, old me
I'll be there time and place
Lay it on me, all you're hold, hold, holding",[Verse]
Jonas Brothers,Hesitate,[Verse 2: Nick Jonas],"Don't you ever say goodbye
Cross my heart, and you can keep, keep, keep mine
If I could only read your mind
Then I could map out all the ways to make it right",[Verse]
Jonas Brothers,I Believe,[Chorus: Nick Jonas],"'Cause you show me something I can't live without (Ah yeah, yeah)
And I believe, I believe, I believe
When you hold me (When you hold me)
It's like Heaven coming down (Mmm, yeah, yeah)
I believe, I believe, I believe",[Chorus]
Jonas Brothers,I Believe,[Chorus: Nick Jonas],"'Cause you show me something I can't live without
I believe, I believe, I believe
When you hold me, it's like Heaven coming down
I believe, I believe, I believe
'Cause you show me something I can't live without (Oh yeah)
And I believe, I believe, I believe
When you hold me (When you hold me)
It's like Heaven coming down
I believe, I believe, I believe",[Chorus]
Jonas Brothers,I Believe,[Verse 1: Nick Jonas],"Every night, every day, how about every lifetime?
Yeah, I know what they say, and that's fine
'Cause I'm here to stay through the good and the bad times
Baby, save me a space in your mind, yeah",[Verse]
Jonas Brothers,I Believe,[Post-Chorus: Nick Jonas],"That you show me (Show me, show me), you show me
That you show me (Show me, show me), you show me",[Post-Chorus]
Jonas Brothers,I Believe,[Chorus: Nick Jonas],"'Cause you show me something I can't live without
I believe, I believe, I believe
When you hold me, it's like Heaven coming down
I believe, I believe, I believe",[Chorus]
Jonas Brothers,I Believe,[Outro: Nick Jonas],"Ooh-ooh, ooh-ooh
Yeah",[Outro]
Jonas Brothers,I Believe,[Post-Chorus: Nick Jonas],"'Cause you show me (Show me, show me)
(Show me something I can't live without)
That you show me (Show me, show me), no, no
(And I believe, I believe, I believe)
(When you hold me, it's like) Heaven coming down
(Show me, show me)
'Cause you show me (Show me, show me)
I believe, I believe, I believe you",[Post-Chorus]
Jonas Brothers,I Believe,"[Bridge: Nick Jonas, Joe Jonas]","Doesn't matter anymore, now I got you here with me
Nothing matters any longer, now I got you here with me
I think about you every time I, every time I lose myself again
I lose myself again",[Bridge]
Jonas Brothers,I Believe,"[Pre-Chorus: Joe Jonas, Nick Jonas, Both]","Call me crazy
People saying that we move too fast (Too fast)
But I've been waiting for a reason
Ain’t no turning back",[Pre-Chorus]
Jonas Brothers,Lovebug,[Verse 2: Nick Jonas & Joe Jonas],"I can't get your smile out of my mind
(I can't get you out of my mind)
I think about your eyes all the time
You're beautiful, but you don't even try
(You don't even, don't even try)
Modesty is just so hard to find",[Verse]
Jonas Brothers,Lovebug,[Chorus: Joe Jonas & Nick Jonas],"Now, I'm speechless
Over the edge, I'm just breathless
I never thought that I'd catch this lovebug again
Hopeless, head over heels in the moment
I never thought that I'd get hit by this lovebug again
See Jonas Brothers LiveGet tickets as low as $19You might also like",[Chorus]
Jonas Brothers,Lovebug,[Chorus: Joe Jonas],"Now, I'm speechless
Over the edge, I'm just breathless
I never thought that I'd catch this lovebug again
Now, I'm hopeless, head over heels in the moment
I never thought that I'd get hit by this lovebug again",[Chorus]
Jonas Brothers,Lovebug,[Bridge: Joe Jonas with Nick Jonas],"I kissed her for the first time yesterday
Everything I wished that it would be
Suddenly, I forgot how to speak
Hopeless, breathless, baby, can't you see?
Now, I'm—
Yeah, oh!",[Bridge]
Jonas Brothers,Lovebug,[Verse 1: Nick Jonas],"Called you for the first time yesterday
Finally found the missing part of me
I felt so close, but you were far away
Left me without anything to say",[Verse]
Jonas Brothers,Lovebug,[Chorus: Joe Jonas with Nick Jonas],"Now, I'm speechless
Over the edge, I'm just breathless
I never thought that I'd catch this lovebug again
Hopeless, head over heels in the moment
I never thought that I'd get hit by this lovebug again",[Chorus]
Jonas Brothers,Sucker,"[Pre-Chorus: Joe Jonas, Joe Jonas & Nick Jonas]","(I'm a sucker for you)
I've been dancin' on top of cars and stumblin' out of bars
I follow you through the dark, can't get enough
You're the medicine and the pain, the tattoo inside my brain
And, baby, you know it's obvious",[Pre-Chorus]
Jonas Brothers,Sucker,"[Pre-Chorus: Joe Jonas, Joe Jonas & Nick Jonas]","I've been dancin' on top of cars and stumblin' out of bars
I follow you through the dark, can't get enough
You're the medicine and the pain, the tattoo inside my brain
And, baby, you know it's obvious",[Pre-Chorus]
Jonas Brothers,Sucker,[Verse 1: Nick Jonas],"We go together
Better than birds of a feather, you and me
We change the weather, yeah
I'm feelin' heat in December when you're 'round me",[Verse]
Jonas Brothers,Sucker,"[Chorus: Nick Jonas, Nick Jonas & Joe Jonas]","I'm a sucker for you
You say the word and I'll go anywhere blindly
I'm a sucker for you, yeah
Any road you take, you know that you'll find me
I'm a sucker for all the subliminal things
No one knows about you (About you), about you (About you)
And you're makin' the typical me break my typical rules
It's true, I'm a sucker for you, yeah",[Chorus]
Jonas Brothers,Sucker,[Verse 2: Nick Jonas],"Don't complicate it (Yeah)
'Cause I know you and you know everything about me
I can't remember (Yeah) all of the nights
I don't remember when you're 'round me (Oh, yeah, yeah)
See Jonas Brothers LiveGet tickets as low as $19You might also like",[Verse]
Jonas Brothers,Sucker,"[Chorus: Nick Jonas, Nick Jonas & Joe Jonas]","I'm a sucker for you, yeah
Say the word and I'll go anywhere blindly
I'm a sucker for you, yeah
Any road you take, you know that you'll find me
I'm a sucker for all the subliminal things
No one knows about you (About you), about you (About you)
And you're makin' the typical me break my typical rules
It's true, I'm a sucker for you (Uh)
I'm a sucker for you",[Chorus]
Jonas Brothers,Sucker,"[Pre-Chorus: Joe Jonas, Joe Jonas & Nick Jonas]","I've been dancin' on top of cars and stumblin' out of bars
I follow you through the dark, can't get enough
You're the medicine and the pain, the tattoo inside my brain
And, baby, you know it's obvious",[Pre-Chorus]
Jonas Brothers,Wedding Bells,[Verse 1],"Pardon my interruption
This drink's just settling in
All my reservations
A reason I don't exist
She says, ""Can you keep a secret
A ceremony set for June
I know it's a rush but I just love him so much
I hope that you can meet him soon.""",[Verse ]
Jonas Brothers,Wedding Bells,[Bridge:],"Ah ah ah ah ah
The wedding bells
The wedding bells",[Bridge]
Jonas Brothers,Wedding Bells,[Chorus],"No, I don't wanna love
If it's not you
I don't wanna hear the wedding bells prove
That we can't try
One last time
But I don't wanna hear the wedding bells chime!
Trying to fall asleep
You wake me up cause I'm trying to see the light
Instead of you in white
No I don't wanna hear the wedding bells chime
The wedding bells",[Chorus]
Jonas Brothers,Wedding Bells,[Chorus],"No, I don't wanna love
If it's not you
I don't wanna hear the wedding bells prove
That we can't try
One last time
But I don't wanna hear the wedding bells chime!
Trying to fall asleep
You wake me up cause I'm trying to see the light
Instead of you in white
No I don't wanna hear the wedding bells chime
The wedding bells, wedding bells, wedding bells",[Chorus]
Jonas Brothers,Wedding Bells,[Chorus],"No, I don't wanna love
If it's not you
I don't wanna hear the wedding bells prove
That we can't try
One last time
But I don't wanna hear the wedding bells chime!
Trying to fall asleep
You wake me up cause I'm trying to see the light
Instead of you in white
No I don't wanna hear the wedding bells chime
The wedding bells
The wedding bells",[Chorus]
Jonas Brothers,What a Man Gotta Do,[Verse 2: Nick Jonas],"You ain't tryna be wastin' time
On stupid people and cheap lines, I'm sure, I'm sure
So I'd give a million dollars just for you to grab me by the collar
And knock on these doors, these doors
See Jonas Brothers LiveGet tickets as low as $19You might also like",[Verse]
Jonas Brothers,What a Man Gotta Do,[Pre-Chorus: Nick Jonas],"I'm not tryna be your part-time lover
Sign me up for that full-time, I'm yours, all yours",[Pre-Chorus]
Jonas Brothers,What a Man Gotta Do,[Verse 1: Nick Jonas],"Cut my heart about one, two times
Don't need to question the reason I'm yours, I'm yours
I'd move the Earth and lose the fight just to see you smile
'Cause you got no flaws, no flaws",[Verse]
Jonas Brothers,What a Man Gotta Do,[Chorus: Joe Jonas],"So what a man gotta do? What a man gotta do
To be totally locked up by you?
What a man gotta say? What a man gotta pray
To be your last Good night and your first Good day?
So, what a man gotta do? What a man gotta do
To be totally locked up by you?
What a man gotta do? What a man gotta prove
To be totally locked up by you?",[Chorus]
Jonas Brothers,What a Man Gotta Do,[Pre-Chorus: Nick Jonas],"I'm not tryna be your part-time lover
Sign me up for the full-time, I'm yours, I'm yours (Ooh)",[Pre-Chorus]
Jonas Brothers,What a Man Gotta Do,[Chorus: Joe Jonas & Nick Jonas],"So, what a man gotta do? (What a man gotta do?)
What a man gotta do (What a man gotta do? Yeah)
To be totally locked up by you? (Totally locked up by you)
What a man gotta say? (What a man gotta say?)
What a man gotta pray (What a man gotta pray?)
To be your last Goodnight and your first Good day? (Ayy)
So, what a man gotta do? (What a man gotta do?)
What a man gotta do (Woah)
To be totally locked up by you? (Totally locked up by you)
What a man gotta do? (Hey, baby)
What a man gotta prove (What a man gotta prove?)
To be totally locked up by you? (Totally locked up by you)",[Chorus]
Jonas Brothers,Year 3000,[Pre-Chorus: Nick Jonas],"He told me he built a time machine
Like one in a film I've seen, yeah",[Pre-Chorus]
Jonas Brothers,Year 3000,"[Chorus: Nick & Joe Jonas, and Kevin Jonas]","He said, ""I've been to the year 3000"" (Yeah, yeah)
""Not much has changed, but they lived underwater"" (Oh, yeah)
""And your great-great-great-granddaughter
Is doin' fine, doin' fine, doin' fine""",[Chorus]
Jonas Brothers,Year 3000,[Chorus: Nick Jonas],"I've been to the year 3000
Not much has changed, but they lived underwater
And your great-great-great-granddaughter
Is doin' fine, doin' fine, oh",[Chorus]
Jonas Brothers,Year 3000,[Pre-Chorus: Nick Jonas],"We drove around in a time machine
Like one in a film I've seen, yeah, woo",[Pre-Chorus]
Jonas Brothers,Year 3000,[Outro: Nick Jonas],"He said, ""I've been to the year 3000
Not much has changed, but they lived underwater
And your great-great-great-granddaughter
Is doin' fine, doin' fine""",[Outro]
Jonas Brothers,Year 3000,[Bridge: Nick Jonas & Joe Jonas],"I took a ship to the year 3000
This song had gone multi-platinum
Everybody bought our seventh album
It had outsold Kelly Clarkson
I took a ship to the year 3000
This song had gone multi-platinum
Everybody bought our seventh album
(Seventh album, seventh album)",[Bridge]
Jonas Brothers,Year 3000,"[Chorus: Nick & Joe Jonas, and Kevin Jonas]","He said, ""I've been to the year 3000
Not much has changed, but they lived underwater"" (Oh, yeah)
""And your great-great-great-granddaughter
Is doin' fine, doin' fine""",[Chorus]
Jonas Brothers,Year 3000,[Chorus: Nick Jonas & Joe Jonas],"He said, ""I've been to the year 3000
Not much has changed, but they lived underwater
And your great-great-great-granddaughter
Is doin' fine, doin' fine""",[Chorus]
Jonas Brothers,Year 3000,[Verse 2: Nick Jonas & Joe Jonas],"He took me to the future in the flux thing
And I saw everything
Boy bands, and another one, and another one
And another one
Girls there with round hair like Star Wars
Float above the floor
See Jonas Brothers LiveGet tickets as low as $19You might also like",[Verse]
Jonas Brothers,Year 3000,[Chorus: Nick Jonas & Joe Jonas],"He said, ""I've been to the year 3000
Not much has changed, but they lived underwater
And your great-great-great-granddaughter
Is doin' fine, doin' fine""",[Chorus]
Jonas Brothers,Year 3000,[Pre-Chorus: Nick Jonas],"He told me he built a time machine
Like one in a film I've seen, yeah",[Pre-Chorus]
Jonas Brothers,Year 3000,[Verse 1: Nick Jonas & Joe Jonas],"One day, when I came home at lunchtime
I heard a funny noise
Went out to the backyard to find out
If it was one of those rowdy boys
Stood there with my neighbor called Peter
And a Flux Capacitor",[Verse]
Julia Michaels,Anxiety,[Chorus: Julia Michaels],"But all my friends, they don't know what it's like, what it's like
They don't understand why I can't sleep through the night
I've been told that I could take something to fix it
Damn, I wish it, I wish it was that simple, ah
All my friends they don't know what it's like, what it's like",[Chorus]
Julia Michaels,Anxiety,[Verse 1: Julia Michaels],"My friends, they wanna take me to the movies
I tell 'em to fuck off, I'm holding hands with my depression
And right when I think I've overcome it
Anxiety starts kicking in to teach that shit a lesson
Oh, I try my best just to be social
I make all these plans with friends and hope they call and cancel
Then I overthink about the things I’m missing
Now I'm wishing I was with 'em",[Verse]
Julia Michaels,Anxiety,[Pre-Chorus: Julia Michaels],"Feel like I'm always apologizing for feeling
Like I'm out of my mind when I'm doing just fine
And my exes'll say that I'm hard to deal with
And I admit it, yeah",[Pre-Chorus]
Julia Michaels,Anxiety,[Pre-Chorus: Selena Gomez],"Feel like I'm always apologizing for feeling
Like I'm out of my mind when I'm doing just fine
And my exes will say that I'm hard to deal with
And I admit it, it's true",[Pre-Chorus]
Julia Michaels,Anxiety,[Chorus: Selena Gomez],"But all my friends, they don't know what it's like, what it's like
They don't understand why I can't sleep through the night
And I thought that I could take something to fix it
Damn, I wish it, I wish it was that simple, ah
All my friends they don't know what it's like, what it's like",[Chorus]
Julia Michaels,Anxiety,[Verse 2: Selena Gomez],"Always wanted to be one of those people in the room
That says something and everyone puts their hand up
Like, ""If you're sad, put your hand up
If you hate someone, put your hand up
If you're scared, put your hand up""
You might also like",[Verse]
Julia Michaels,Anxiety,"[Bridge: Julia Michaels, Both, Selena Gomez]","I got all these thoughts, running through my mind
All the damn time and I can't seem to shut it off
I think I'm doing fine most of the time
I think that I'm alright, but I can't seem to shut it off
I got all these thoughts, running through my mind
All the damn time and I can't seem to shut it off
I think I'm doing fine most of the time
I say that I'm alright, but I can't seem to shut it off
Shut it, shut it, yeah",[Bridge]
Julia Michaels,Deep,[Verse 1],"I'm tryna come up with a systematic approach
To love you and let you go
But you’re cloudin' up my judgement every time
You give me chills when you look at me like that
I don't know how I feel
Nobody, nobody’s deep, deep, deep, deep
Deep, deep, deep",[Verse ]
Julia Michaels,Deep,[Outro],"Ah, ah, ah ah ah
Ah, ooh, ah ah ah",[Outro]
Julia Michaels,Deep,[Verse 2],"It’s becoming less
Less about what I know and more about what I think
I think that I go crazy every time your lips on mine
Oh my fucking God, I wanna change my mind
But oh, you've got it in so deep, deep, deep, deep
Deep, deep, deep
You might also like",[Verse ]
Julia Michaels,Deep,[Post-Chorus],"Uh
Yeah, yeah",[Post-Chorus]
Julia Michaels,Happy,[Outro],"I just wanna be happy
I just wanna be happy
I just wanna be happy (Uh)
I just wanna be happy (Uh)
I just wanna be...",[Outro]
Julia Michaels,Happy,[Intro],Ayy,[Intro]
Julia Michaels,Happy,[Bridge],"And sometimes I think I kill relationships for art
I start up all this shit to watch 'em fall apart
I pay my bills with it, I watch 'em fall apart
Then pay the price for it, I watch 'em fall apart...",[Bridge]
Julia Michaels,Happy,[Chorus],"Oh, I just wanna be fucking happy, oh, oh, oh
Oh, I just wanna be fucking happy, yeah
Oh, oh, oh, oh
Oh, I just wanna be fucking happy",[Chorus]
Julia Michaels,Happy,[Verse 1],"Don't kiss in front of me, it makes me sick
I'm not bitter, well, maybe a little bit
I'd sniff glitter if it'd help me feel something real
And if it was my birthday, I'd make a wish
To not be bitter 'cause I'm getting sick of this
I'd skip dinner if it'd help me feel something real",[Verse ]
Julia Michaels,Happy,[Pre-Chorus],"And sometimes I think I kill relationships for art
I start up all this shit to watch 'em fall apart
I pay my bills with it, I watch 'em fall apart
Then pay the price for it, I watch 'em fall apart, but...",[Pre-Chorus]
Julia Michaels,Happy,[Pre-Chorus],"And sometimes I think I kill relationships for art
I start up all this shit to watch 'em fall apart
I pay my bills with it, I watch 'em fall apart
Then pay the price for it, I watch 'em fall apart, but...",[Pre-Chorus]
Julia Michaels,Happy,[Chorus],"Oh, I just wanna be fucking happy, oh, oh, oh
Oh, I just wanna be fucking happy, yeah",[Chorus]
Julia Michaels,In This Place,[Chorus],"Now I'm flying, my spirit's climbing
As I'm called through this fog of mace (Ooh-ah)
My body, my spirit aligning
In this, in this place called Slaughter Race
You might also like",[Chorus]
Julia Michaels,In This Place,[Post-Chorus],Slaughter race,[Post-Chorus]
Julia Michaels,Issues,[Bridge],"(I got issues, you got 'em too)
And one of them is how bad I need you
(I got issues, and you got 'em too)",[Bridge]
Julia Michaels,Issues,[Verse 1],"I'm jealous, I'm overzealous
When I'm down, I get real down
When I'm high, I don't come down
And I get angry, baby, believe me
I could love you just like that
And I could leave you just as fast",[Verse ]
Julia Michaels,Issues,[Chorus],"'Cause I got issues, but you got 'em too (I got)
So give 'em all to me, and I'll give mine to you (You got 'em too)
Bask in the glory of all our problems (I got issues)
'Cause we got the kind of love it takes to solve 'em (You got 'em too)
Yeah, I got issues (I got)
And one of them is how bad I need ya (You got 'em too)",[Chorus]
Julia Michaels,Issues,[Chorus],"'Cause I got issues, but you got 'em too
So give 'em all to me, and I'll give mine to you
Bask in the glory of all our problems
'Cause we got the kind of love it takes to solve 'em
Yeah, I got issues
And one of them is how bad I need ya",[Chorus]
Julia Michaels,Issues,[Pre-Chorus],"'Cause you don't judge me
'Cause if you did, baby, I would judge you too
No, you don't judge me
'Cause you see it from the same point of view",[Pre-Chorus]
Julia Michaels,Issues,[Chorus],"'Cause I got issues, but you got 'em too
So give 'em all to me, and I'll give mine to you
Bask in the glory of all our problems
'Cause we got the kind of love it takes to solve 'em
Yeah, I got issues
And one of them is how bad I need ya",[Chorus]
Julia Michaels,Issues,[Outro],"Yeah, I got issues (I got issues)
And one of them is how bad I need ya (You got 'em too)
Yeah, I got issues (I got)
And one of them is how bad I need ya",[Outro]
